essay_id,prompt_name,rating,timestamp
N11323H,peer_comparison,9.1,2025-05-23T16:58:31.751212
N11356S,ladder_standard,5.4,2025-05-23T16:58:31.751292
N11356S,status_rating,8.9,2025-05-23T16:58:31.751313
N11356S,economic_position,6.8,2025-05-23T16:58:31.751332
N11356S,social_rank,6.1,2025-05-23T16:58:31.751351
N11356S,life_success,8.7,2025-05-23T16:58:31.751370
N11356S,societal_position,9.3,2025-05-23T16:58:31.751389
N11356S,respect_level,8.0,2025-05-23T16:58:31.751407
N11356S,income_ladder,9.1,2025-05-23T16:58:31.751425
N11356S,opportunity_scale,9.9,2025-05-23T16:58:31.751443
N11356S,life_quality,9.6,2025-05-23T16:58:31.751461
N11356S,social_position,9.9,2025-05-23T16:58:31.751479
N11356S,prestige_rating,8.9,2025-05-23T16:58:31.751497
N11356S,wealth_class,8.2,2025-05-23T16:58:31.751516
N11356S,ladder_self,6.5,2025-05-23T16:58:31.751534
N11356S,financial_security,7.9,2025-05-23T16:58:31.751552
N11356S,power_position,7.2,2025-05-23T16:58:31.751570
N11356S,access_scale,10.0,2025-05-23T16:58:31.751588
N11356S,career_success,7.9,2025-05-23T16:58:31.751607
N11356S,community_status,8.3,2025-05-23T16:58:31.751627
N11356S,standard_of_living,8.7,2025-05-23T16:58:31.751646
N11356S,family_background,8.2,2025-05-23T16:58:31.751665
N11356S,fame_level,10.0,2025-05-23T16:58:31.751683
N11356S,life_chances,7.4,2025-05-23T16:58:31.751700
N11356S,comfort_level,8.3,2025-05-23T16:58:31.751718
N11356S,household_status,7.3,2025-05-23T16:58:31.751736
N11356S,future_prospects,6.7,2025-05-23T16:58:31.751755
N11356S,social_circle_status,7.5,2025-05-23T16:58:31.751773
N11356S,lifestyle_rating,8.1,2025-05-23T16:58:31.751791
N11356S,mobility_score,7.7,2025-05-23T16:58:31.751809
N11356S,material_possessions,7.4,2025-05-23T16:58:31.751827
N11356S,success_perception,6.6,2025-05-23T16:58:31.751848
N11356S,relative_status,8.0,2025-05-23T16:58:31.751868
N11356S,economic_comfort,5.8,2025-05-23T16:58:31.751886
N11356S,privilege_score,9.0,2025-05-23T16:58:31.751904
N11356S,elite_access,8.2,2025-05-23T16:58:31.751922
N11356S,public_image,6.5,2025-05-23T16:58:31.751940
N11356S,overall_life_score,7.8,2025-05-23T16:58:31.751958
N11356S,social_ladder_step,7.4,2025-05-23T16:58:31.751979
N11356S,top_percentile,8.5,2025-05-23T16:58:31.751997
N11356S,education_power,9.6,2025-05-23T16:58:31.752016
N11356S,access_privilege,6.1,2025-05-23T16:58:31.752034
N11356S,home_quality,8.3,2025-05-23T16:58:31.752052
N11356S,wardrobe_status,8.0,2025-05-23T16:58:31.752072
N11356S,financial_headroom,8.9,2025-05-23T16:58:31.752091
N11356S,career_options,8.4,2025-05-23T16:58:31.752109
N11356S,cultural_capital,7.3,2025-05-23T16:58:31.752127
N11356S,social_confidence,7.8,2025-05-23T16:58:31.752145
N11356S,family_status,7.3,2025-05-23T16:58:31.752163
N11356S,visibility_score,9.3,2025-05-23T16:58:31.752181
N11356S,peer_comparison,8.4,2025-05-23T16:58:31.752199
N11385X,ladder_standard,9.5,2025-05-23T16:58:31.752271
N11385X,status_rating,7.6,2025-05-23T16:58:31.752292
N11385X,economic_position,6.3,2025-05-23T16:58:31.752310
N11385X,social_rank,6.0,2025-05-23T16:58:31.752329
N11385X,life_success,5.6,2025-05-23T16:58:31.752347
N11385X,societal_position,6.5,2025-05-23T16:58:31.752371
N11385X,respect_level,7.9,2025-05-23T16:58:31.752391
N11385X,income_ladder,8.1,2025-05-23T16:58:31.752417
N11385X,opportunity_scale,5.9,2025-05-23T16:58:31.752435
N11385X,life_quality,8.6,2025-05-23T16:58:31.752453
N11385X,social_position,7.1,2025-05-23T16:58:31.752471
N11385X,prestige_rating,7.8,2025-05-23T16:58:31.752489
N11385X,wealth_class,9.4,2025-05-23T16:58:31.752507
N11385X,ladder_self,8.5,2025-05-23T16:58:31.752527
N11385X,financial_security,7.3,2025-05-23T16:58:31.752546
N11385X,power_position,6.7,2025-05-23T16:58:31.752564
N11385X,access_scale,5.3,2025-05-23T16:58:31.752582
N11385X,career_success,6.8,2025-05-23T16:58:31.752601
N11385X,community_status,7.4,2025-05-23T16:58:31.752620
N11385X,standard_of_living,6.5,2025-05-23T16:58:31.752639
N11385X,family_background,7.5,2025-05-23T16:58:31.752657
N11385X,fame_level,7.7,2025-05-23T16:58:31.752676
N11385X,life_chances,7.4,2025-05-23T16:58:31.752694
N11385X,comfort_level,6.9,2025-05-23T16:58:31.752712
N11385X,household_status,7.8,2025-05-23T16:58:31.752730
N11385X,future_prospects,8.1,2025-05-23T16:58:31.752748
N11385X,social_circle_status,6.4,2025-05-23T16:58:31.752766
N11385X,lifestyle_rating,9.2,2025-05-23T16:58:31.752784
N11385X,mobility_score,7.5,2025-05-23T16:58:31.752802
N11385X,material_possessions,7.7,2025-05-23T16:58:31.752820
N11385X,success_perception,8.4,2025-05-23T16:58:31.752838
N11385X,relative_status,7.9,2025-05-23T16:58:31.752861
N11385X,economic_comfort,8.3,2025-05-23T16:58:31.752880
N11385X,privilege_score,7.9,2025-05-23T16:58:31.752898
N11385X,elite_access,7.0,2025-05-23T16:58:31.752917
N11385X,public_image,8.0,2025-05-23T16:58:31.752935
N11385X,overall_life_score,6.4,2025-05-23T16:58:31.752954
N11385X,social_ladder_step,7.7,2025-05-23T16:58:31.752973
N11385X,top_percentile,7.6,2025-05-23T16:58:31.752991
N11385X,education_power,7.4,2025-05-23T16:58:31.753016
N11385X,access_privilege,7.5,2025-05-23T16:58:31.753035
N11385X,home_quality,5.6,2025-05-23T16:58:31.753055
N11385X,wardrobe_status,7.0,2025-05-23T16:58:31.753074
N11385X,financial_headroom,7.7,2025-05-23T16:58:31.753092
N11385X,career_options,7.8,2025-05-23T16:58:31.753111
N11385X,cultural_capital,6.5,2025-05-23T16:58:31.753129
N11385X,social_confidence,9.0,2025-05-23T16:58:31.753147
N11385X,family_status,6.7,2025-05-23T16:58:31.753166
N11385X,visibility_score,8.7,2025-05-23T16:58:31.753184
N11385X,peer_comparison,8.5,2025-05-23T16:58:31.753202
N11412H,ladder_standard,7.1,2025-05-23T16:58:31.753275
N11412H,status_rating,9.7,2025-05-23T16:58:31.753295
N11412H,economic_position,5.8,2025-05-23T16:58:31.753314
N11412H,social_rank,8.7,2025-05-23T16:58:31.753332
N11412H,life_success,8.8,2025-05-23T16:58:31.753351
N11412H,societal_position,7.3,2025-05-23T16:58:31.753370
N11412H,respect_level,9.3,2025-05-23T16:58:31.753390
N11412H,income_ladder,7.5,2025-05-23T16:58:31.753409
N11412H,opportunity_scale,8.1,2025-05-23T16:58:31.753427
N11412H,life_quality,8.0,2025-05-23T16:58:31.753446
N11412H,social_position,7.6,2025-05-23T16:58:31.753464
N11412H,prestige_rating,8.6,2025-05-23T16:58:31.753482
N11412H,wealth_class,8.6,2025-05-23T16:58:31.753500
N11412H,ladder_self,6.0,2025-05-23T16:58:31.753518
N11412H,financial_security,9.2,2025-05-23T16:58:31.753536
N11412H,power_position,5.9,2025-05-23T16:58:31.753554
N11412H,access_scale,8.9,2025-05-23T16:58:31.753572
N11412H,career_success,9.0,2025-05-23T16:58:31.753591
N11412H,community_status,6.5,2025-05-23T16:58:31.753609
N11412H,standard_of_living,7.3,2025-05-23T16:58:31.753627
N11412H,family_background,6.5,2025-05-23T16:58:31.753644
N11412H,fame_level,7.5,2025-05-23T16:58:31.753662
N11412H,life_chances,7.4,2025-05-23T16:58:31.753680
N11412H,comfort_level,8.6,2025-05-23T16:58:31.753698
N11412H,household_status,9.2,2025-05-23T16:58:31.753716
N11412H,future_prospects,9.3,2025-05-23T16:58:31.753734
N11412H,social_circle_status,7.1,2025-05-23T16:58:31.753753
N11412H,lifestyle_rating,7.5,2025-05-23T16:58:31.753771
N11412H,mobility_score,5.9,2025-05-23T16:58:31.753789
N11412H,material_possessions,6.9,2025-05-23T16:58:31.753808
N11412H,success_perception,8.8,2025-05-23T16:58:31.753828
N11412H,relative_status,9.5,2025-05-23T16:58:31.753850
N11412H,economic_comfort,5.8,2025-05-23T16:58:31.753870
N11412H,privilege_score,7.1,2025-05-23T16:58:31.753888
N11412H,elite_access,7.7,2025-05-23T16:58:31.753907
N11412H,public_image,8.0,2025-05-23T16:58:31.753925
N11412H,overall_life_score,6.8,2025-05-23T16:58:31.753943
N11412H,social_ladder_step,8.2,2025-05-23T16:58:31.753961
N11412H,top_percentile,7.2,2025-05-23T16:58:31.753979
N11412H,education_power,7.7,2025-05-23T16:58:31.753999
N11412H,access_privilege,8.3,2025-05-23T16:58:31.754018
N11412H,home_quality,7.7,2025-05-23T16:58:31.754037
N11412H,wardrobe_status,7.3,2025-05-23T16:58:31.754055
N11412H,financial_headroom,7.6,2025-05-23T16:58:31.754073
N11412H,career_options,7.6,2025-05-23T16:58:31.754091
N11412H,cultural_capital,7.3,2025-05-23T16:58:31.754109
N11412H,social_confidence,7.5,2025-05-23T16:58:31.754127
N11412H,family_status,9.5,2025-05-23T16:58:31.754145
N11412H,visibility_score,8.4,2025-05-23T16:58:31.754163
N11412H,peer_comparison,7.5,2025-05-23T16:58:31.754181
N11452R,ladder_standard,7.5,2025-05-23T16:58:31.754239
N11452R,status_rating,6.5,2025-05-23T16:58:31.754259
N11452R,economic_position,7.7,2025-05-23T16:58:31.754280
N11452R,social_rank,7.2,2025-05-23T16:58:31.754299
N11452R,life_success,6.7,2025-05-23T16:58:31.754317
N11452R,societal_position,7.3,2025-05-23T16:58:31.754335
N11452R,respect_level,5.1,2025-05-23T16:58:31.754353
N11452R,income_ladder,5.7,2025-05-23T16:58:31.754371
N11452R,opportunity_scale,5.5,2025-05-23T16:58:31.754390
N11452R,life_quality,7.0,2025-05-23T16:58:31.754408
N11452R,social_position,8.7,2025-05-23T16:58:31.754426
N11452R,prestige_rating,9.3,2025-05-23T16:58:31.754443
N11452R,wealth_class,7.5,2025-05-23T16:58:31.754462
N11452R,ladder_self,7.3,2025-05-23T16:58:31.754480
N11452R,financial_security,4.8,2025-05-23T16:58:31.754498
N11452R,power_position,6.2,2025-05-23T16:58:31.754516
N11452R,access_scale,6.0,2025-05-23T16:58:31.754534
N11452R,career_success,6.1,2025-05-23T16:58:31.754553
N11452R,community_status,6.6,2025-05-23T16:58:31.754571
N11452R,standard_of_living,6.3,2025-05-23T16:58:31.754589
N11452R,family_background,4.7,2025-05-23T16:58:31.754608
N11452R,fame_level,7.7,2025-05-23T16:58:31.754626
N11452R,life_chances,5.6,2025-05-23T16:58:31.754644
N11452R,comfort_level,7.1,2025-05-23T16:58:31.754662
N11452R,household_status,9.1,2025-05-23T16:58:31.754680
N11452R,future_prospects,5.8,2025-05-23T16:58:31.754700
N11452R,social_circle_status,4.0,2025-05-23T16:58:31.754719
N11452R,lifestyle_rating,6.5,2025-05-23T16:58:31.754737
N11452R,mobility_score,8.0,2025-05-23T16:58:31.754755
N11452R,material_possessions,9.0,2025-05-23T16:58:31.754773
N11452R,success_perception,5.5,2025-05-23T16:58:31.754791
N11452R,relative_status,7.4,2025-05-23T16:58:31.754809
N11452R,economic_comfort,5.8,2025-05-23T16:58:31.754827
N11452R,privilege_score,6.7,2025-05-23T16:58:31.754850
N11452R,elite_access,9.7,2025-05-23T16:58:31.754869
N11452R,public_image,5.2,2025-05-23T16:58:31.754888
N11452R,overall_life_score,7.1,2025-05-23T16:58:31.754906
N11452R,social_ladder_step,7.3,2025-05-23T16:58:31.754924
N11452R,top_percentile,8.0,2025-05-23T16:58:31.754942
N11452R,education_power,6.9,2025-05-23T16:58:31.754960
N11452R,access_privilege,7.2,2025-05-23T16:58:31.754980
N11452R,home_quality,6.4,2025-05-23T16:58:31.754999
N11452R,wardrobe_status,7.1,2025-05-23T16:58:31.755017
N11452R,financial_headroom,6.5,2025-05-23T16:58:31.755035
N11452R,career_options,7.5,2025-05-23T16:58:31.755053
N11452R,cultural_capital,6.4,2025-05-23T16:58:31.755071
N11452R,social_confidence,7.2,2025-05-23T16:58:31.755089
N11452R,family_status,6.8,2025-05-23T16:58:31.755109
N11452R,visibility_score,8.1,2025-05-23T16:58:31.755128
N11452R,peer_comparison,7.0,2025-05-23T16:58:31.755146
N11470T,ladder_standard,6.8,2025-05-23T16:58:31.755227
N11470T,status_rating,10.0,2025-05-23T16:58:31.755248
N11470T,economic_position,7.0,2025-05-23T16:58:31.755267
N11470T,social_rank,7.9,2025-05-23T16:58:31.755285
N11470T,life_success,7.9,2025-05-23T16:58:31.755303
N11470T,societal_position,9.8,2025-05-23T16:58:31.755322
N11470T,respect_level,6.2,2025-05-23T16:58:31.755340
N11470T,income_ladder,10.0,2025-05-23T16:58:31.755358
N11470T,opportunity_scale,9.8,2025-05-23T16:58:31.755376
N11470T,life_quality,8.8,2025-05-23T16:58:31.755395
N11470T,social_position,8.5,2025-05-23T16:58:31.755413
N11470T,prestige_rating,8.9,2025-05-23T16:58:31.755430
N11470T,wealth_class,9.2,2025-05-23T16:58:31.755448
N11470T,ladder_self,9.2,2025-05-23T16:58:31.755467
N11470T,financial_security,9.2,2025-05-23T16:58:31.755485
N11470T,power_position,8.7,2025-05-23T16:58:31.755503
N11470T,access_scale,8.4,2025-05-23T16:58:31.755521
N11470T,career_success,8.4,2025-05-23T16:58:31.755541
N11470T,community_status,8.4,2025-05-23T16:58:31.755560
N11470T,standard_of_living,9.8,2025-05-23T16:58:31.755578
N11470T,family_background,9.3,2025-05-23T16:58:31.755596
N11470T,fame_level,5.4,2025-05-23T16:58:31.755616
N11470T,life_chances,9.3,2025-05-23T16:58:31.755634
N11470T,comfort_level,8.8,2025-05-23T16:58:31.755653
N11470T,household_status,8.6,2025-05-23T16:58:31.755671
N11470T,future_prospects,8.2,2025-05-23T16:58:31.755688
N11470T,social_circle_status,9.8,2025-05-23T16:58:31.755707
N11470T,lifestyle_rating,9.6,2025-05-23T16:58:31.755725
N11470T,mobility_score,7.7,2025-05-23T16:58:31.755743
N11470T,material_possessions,9.0,2025-05-23T16:58:31.755761
N11470T,success_perception,7.5,2025-05-23T16:58:31.755779
N11470T,relative_status,7.1,2025-05-23T16:58:31.755797
N11470T,economic_comfort,7.3,2025-05-23T16:58:31.755815
N11470T,privilege_score,9.5,2025-05-23T16:58:31.755833
N11470T,elite_access,9.6,2025-05-23T16:58:31.755856
N11470T,public_image,9.2,2025-05-23T16:58:31.755875
N11470T,overall_life_score,9.4,2025-05-23T16:58:31.755893
N11470T,social_ladder_step,9.1,2025-05-23T16:58:31.755911
N11470T,top_percentile,7.9,2025-05-23T16:58:31.755929
N11470T,education_power,9.1,2025-05-23T16:58:31.755947
N11470T,access_privilege,9.5,2025-05-23T16:58:31.755965
N11470T,home_quality,9.4,2025-05-23T16:58:31.755988
N11470T,wardrobe_status,9.9,2025-05-23T16:58:31.756007
N11470T,financial_headroom,9.4,2025-05-23T16:58:31.756030
N11470T,career_options,9.0,2025-05-23T16:58:31.756049
N11470T,cultural_capital,9.8,2025-05-23T16:58:31.756068
N11470T,social_confidence,8.6,2025-05-23T16:58:31.756086
N11470T,family_status,7.6,2025-05-23T16:58:31.756104
N11470T,visibility_score,8.4,2025-05-23T16:58:31.756121
N11470T,peer_comparison,7.7,2025-05-23T16:58:31.756140
N11495C,ladder_standard,7.7,2025-05-23T16:58:31.756222
N11495C,status_rating,8.2,2025-05-23T16:58:31.756243
N11495C,economic_position,6.9,2025-05-23T16:58:31.756262
N11495C,social_rank,8.0,2025-05-23T16:58:31.756281
N11495C,life_success,6.3,2025-05-23T16:58:31.756300
N11495C,societal_position,8.6,2025-05-23T16:58:31.756318
N11495C,respect_level,8.4,2025-05-23T16:58:31.756336
N11495C,income_ladder,7.6,2025-05-23T16:58:31.756354
N11495C,opportunity_scale,9.1,2025-05-23T16:58:31.756373
N11495C,life_quality,9.4,2025-05-23T16:58:31.756391
N11495C,social_position,6.6,2025-05-23T16:58:31.756409
N11495C,prestige_rating,7.5,2025-05-23T16:58:31.756427
N11495C,wealth_class,7.5,2025-05-23T16:58:31.756446
N11495C,ladder_self,7.4,2025-05-23T16:58:31.756463
N11495C,financial_security,9.3,2025-05-23T16:58:31.756482
N11495C,power_position,8.2,2025-05-23T16:58:31.756500
N11495C,access_scale,8.1,2025-05-23T16:58:31.756518
N11495C,career_success,6.2,2025-05-23T16:58:31.756536
N11495C,community_status,9.1,2025-05-23T16:58:31.756554
N11495C,standard_of_living,7.0,2025-05-23T16:58:31.756572
N11495C,family_background,8.4,2025-05-23T16:58:31.756590
N11495C,fame_level,8.7,2025-05-23T16:58:31.756608
N11495C,life_chances,9.9,2025-05-23T16:58:31.756626
N11495C,comfort_level,6.9,2025-05-23T16:58:31.756645
N11495C,household_status,5.1,2025-05-23T16:58:31.756663
N11495C,future_prospects,8.6,2025-05-23T16:58:31.756681
N11495C,social_circle_status,10.0,2025-05-23T16:58:31.756699
N11495C,lifestyle_rating,9.7,2025-05-23T16:58:31.756717
N11495C,mobility_score,8.6,2025-05-23T16:58:31.756735
N11495C,material_possessions,7.8,2025-05-23T16:58:31.756753
N11495C,success_perception,9.3,2025-05-23T16:58:31.756771
N11495C,relative_status,7.3,2025-05-23T16:58:31.756789
N11495C,economic_comfort,8.4,2025-05-23T16:58:31.756807
N11495C,privilege_score,8.9,2025-05-23T16:58:31.756825
N11495C,elite_access,9.5,2025-05-23T16:58:31.756843
N11495C,public_image,10.0,2025-05-23T16:58:31.756866
N11495C,overall_life_score,8.8,2025-05-23T16:58:31.756885
N11495C,social_ladder_step,7.9,2025-05-23T16:58:31.756903
N11495C,top_percentile,8.3,2025-05-23T16:58:31.756921
N11495C,education_power,6.4,2025-05-23T16:58:31.756939
N11495C,access_privilege,7.6,2025-05-23T16:58:31.756957
N11495C,home_quality,7.9,2025-05-23T16:58:31.756975
N11495C,wardrobe_status,7.8,2025-05-23T16:58:31.756993
N11495C,financial_headroom,8.5,2025-05-23T16:58:31.757014
N11495C,career_options,7.5,2025-05-23T16:58:31.757032
N11495C,cultural_capital,9.6,2025-05-23T16:58:31.757051
N11495C,social_confidence,8.4,2025-05-23T16:58:31.757069
N11495C,family_status,8.4,2025-05-23T16:58:31.757087
N11495C,visibility_score,8.0,2025-05-23T16:58:31.757106
N11495C,peer_comparison,8.8,2025-05-23T16:58:31.757124
N11533R,ladder_standard,9.1,2025-05-23T16:58:31.757220
N11533R,status_rating,7.3,2025-05-23T16:58:31.757243
N11533R,economic_position,7.0,2025-05-23T16:58:31.757263
N11533R,social_rank,8.0,2025-05-23T16:58:31.757282
N11533R,life_success,6.8,2025-05-23T16:58:31.757301
N11533R,societal_position,7.7,2025-05-23T16:58:31.757320
N11533R,respect_level,7.8,2025-05-23T16:58:31.757340
N11533R,income_ladder,9.2,2025-05-23T16:58:31.757359
N11533R,opportunity_scale,8.6,2025-05-23T16:58:31.757378
N11533R,life_quality,8.5,2025-05-23T16:58:31.757397
N11533R,social_position,9.2,2025-05-23T16:58:31.757415
N11533R,prestige_rating,8.2,2025-05-23T16:58:31.757434
N11533R,wealth_class,8.7,2025-05-23T16:58:31.757452
N11533R,ladder_self,8.2,2025-05-23T16:58:31.757471
N11533R,financial_security,8.6,2025-05-23T16:58:31.757489
N11533R,power_position,7.7,2025-05-23T16:58:31.757507
N11533R,access_scale,5.6,2025-05-23T16:58:31.757525
N11533R,career_success,8.2,2025-05-23T16:58:31.757543
N11533R,community_status,9.9,2025-05-23T16:58:31.757561
N11533R,standard_of_living,9.3,2025-05-23T16:58:31.757580
N11533R,family_background,9.4,2025-05-23T16:58:31.757598
N11533R,fame_level,9.7,2025-05-23T16:58:31.757616
N11533R,life_chances,8.4,2025-05-23T16:58:31.757634
N11533R,comfort_level,8.5,2025-05-23T16:58:31.757652
N11533R,household_status,7.6,2025-05-23T16:58:31.757670
N11533R,future_prospects,8.0,2025-05-23T16:58:31.757688
N11533R,social_circle_status,9.0,2025-05-23T16:58:31.757706
N11533R,lifestyle_rating,9.6,2025-05-23T16:58:31.757724
N11533R,mobility_score,8.1,2025-05-23T16:58:31.757742
N11533R,material_possessions,7.8,2025-05-23T16:58:31.757760
N11533R,success_perception,8.3,2025-05-23T16:58:31.757778
N11533R,relative_status,9.0,2025-05-23T16:58:31.757796
N11533R,economic_comfort,6.1,2025-05-23T16:58:31.757814
N11533R,privilege_score,5.8,2025-05-23T16:58:31.757832
N11533R,elite_access,7.7,2025-05-23T16:58:31.757856
N11533R,public_image,7.0,2025-05-23T16:58:31.757876
N11533R,overall_life_score,7.7,2025-05-23T16:58:31.757897
N11533R,social_ladder_step,8.2,2025-05-23T16:58:31.757916
N11533R,top_percentile,7.8,2025-05-23T16:58:31.757934
N11533R,education_power,9.9,2025-05-23T16:58:31.757951
N11533R,access_privilege,8.7,2025-05-23T16:58:31.757969
N11533R,home_quality,8.6,2025-05-23T16:58:31.757987
N11533R,wardrobe_status,9.0,2025-05-23T16:58:31.758009
N11533R,financial_headroom,7.0,2025-05-23T16:58:31.758030
N11533R,career_options,9.4,2025-05-23T16:58:31.758048
N11533R,cultural_capital,8.2,2025-05-23T16:58:31.758068
N11533R,social_confidence,9.0,2025-05-23T16:58:31.758087
N11533R,family_status,7.1,2025-05-23T16:58:31.758105
N11533R,visibility_score,6.6,2025-05-23T16:58:31.758123
N11533R,peer_comparison,9.7,2025-05-23T16:58:31.758141
N11562W,ladder_standard,8.5,2025-05-23T16:58:31.758223
N11562W,status_rating,7.1,2025-05-23T16:58:31.758244
N11562W,economic_position,6.5,2025-05-23T16:58:31.758263
N11562W,social_rank,9.3,2025-05-23T16:58:31.758281
N11562W,life_success,6.8,2025-05-23T16:58:31.758300
N11562W,societal_position,9.5,2025-05-23T16:58:31.758318
N11562W,respect_level,7.1,2025-05-23T16:58:31.758336
N11562W,income_ladder,8.7,2025-05-23T16:58:31.758355
N11562W,opportunity_scale,7.7,2025-05-23T16:58:31.758373
N11562W,life_quality,8.7,2025-05-23T16:58:31.758391
N11562W,social_position,7.5,2025-05-23T16:58:31.758410
N11562W,prestige_rating,7.9,2025-05-23T16:58:31.758428
N11562W,wealth_class,8.1,2025-05-23T16:58:31.758446
N11562W,ladder_self,7.1,2025-05-23T16:58:31.758464
N11562W,financial_security,8.9,2025-05-23T16:58:31.758482
N11562W,power_position,7.5,2025-05-23T16:58:31.758501
N11562W,access_scale,7.8,2025-05-23T16:58:31.758518
N11562W,career_success,7.0,2025-05-23T16:58:31.758536
N11562W,community_status,5.3,2025-05-23T16:58:31.758554
N11562W,standard_of_living,7.9,2025-05-23T16:58:31.758572
N11562W,family_background,10.0,2025-05-23T16:58:31.758590
N11562W,fame_level,8.9,2025-05-23T16:58:31.758608
N11562W,life_chances,8.1,2025-05-23T16:58:31.758626
N11562W,comfort_level,7.8,2025-05-23T16:58:31.758644
N11562W,household_status,8.1,2025-05-23T16:58:31.758662
N11562W,future_prospects,8.7,2025-05-23T16:58:31.758680
N11562W,social_circle_status,6.8,2025-05-23T16:58:31.758698
N11562W,lifestyle_rating,9.3,2025-05-23T16:58:31.758716
N11562W,mobility_score,8.9,2025-05-23T16:58:31.758735
N11562W,material_possessions,8.9,2025-05-23T16:58:31.758753
N11562W,success_perception,8.6,2025-05-23T16:58:31.758771
N11562W,relative_status,8.1,2025-05-23T16:58:31.758791
N11562W,economic_comfort,8.4,2025-05-23T16:58:31.758810
N11562W,privilege_score,8.7,2025-05-23T16:58:31.758829
N11562W,elite_access,7.7,2025-05-23T16:58:31.758855
N11562W,public_image,7.5,2025-05-23T16:58:31.758876
N11562W,overall_life_score,8.2,2025-05-23T16:58:31.758894
N11562W,social_ladder_step,9.6,2025-05-23T16:58:31.758913
N11562W,top_percentile,6.7,2025-05-23T16:58:31.758931
N11562W,education_power,6.5,2025-05-23T16:58:31.758949
N11562W,access_privilege,8.3,2025-05-23T16:58:31.758967
N11562W,home_quality,8.1,2025-05-23T16:58:31.758985
N11562W,wardrobe_status,8.3,2025-05-23T16:58:31.759003
N11562W,financial_headroom,8.4,2025-05-23T16:58:31.759021
N11562W,career_options,7.8,2025-05-23T16:58:31.759046
N11562W,cultural_capital,9.7,2025-05-23T16:58:31.759064
N11562W,social_confidence,6.3,2025-05-23T16:58:31.759082
N11562W,family_status,7.2,2025-05-23T16:58:31.759100
N11562W,visibility_score,8.0,2025-05-23T16:58:31.759118
N11562W,peer_comparison,5.8,2025-05-23T16:58:31.759136
N11584C,ladder_standard,6.5,2025-05-23T16:58:31.759195
N11584C,status_rating,8.5,2025-05-23T16:58:31.759215
N11584C,economic_position,6.2,2025-05-23T16:58:31.759234
N11584C,social_rank,6.9,2025-05-23T16:58:31.759252
N11584C,life_success,5.3,2025-05-23T16:58:31.759271
N11584C,societal_position,6.3,2025-05-23T16:58:31.759291
N11584C,respect_level,6.2,2025-05-23T16:58:31.759310
N11584C,income_ladder,6.3,2025-05-23T16:58:31.759329
N11584C,opportunity_scale,8.1,2025-05-23T16:58:31.759347
N11584C,life_quality,7.3,2025-05-23T16:58:31.759365
N11584C,social_position,5.4,2025-05-23T16:58:31.759383
N11584C,prestige_rating,6.9,2025-05-23T16:58:31.759401
N11584C,wealth_class,7.2,2025-05-23T16:58:31.759420
N11584C,ladder_self,7.8,2025-05-23T16:58:31.759438
N11584C,financial_security,8.4,2025-05-23T16:58:31.759456
N11584C,power_position,5.5,2025-05-23T16:58:31.759475
N11584C,access_scale,5.8,2025-05-23T16:58:31.759493
N11584C,career_success,5.3,2025-05-23T16:58:31.759511
N11584C,community_status,6.4,2025-05-23T16:58:31.759529
N11584C,standard_of_living,7.2,2025-05-23T16:58:31.759547
N11584C,family_background,7.7,2025-05-23T16:58:31.759565
N11584C,fame_level,6.6,2025-05-23T16:58:31.759583
N11584C,life_chances,6.3,2025-05-23T16:58:31.759601
N11584C,comfort_level,6.8,2025-05-23T16:58:31.759619
N11584C,household_status,5.7,2025-05-23T16:58:31.759637
N11584C,future_prospects,9.0,2025-05-23T16:58:31.759655
N11584C,social_circle_status,4.9,2025-05-23T16:58:31.759673
N11584C,lifestyle_rating,6.9,2025-05-23T16:58:31.759691
N11584C,mobility_score,8.9,2025-05-23T16:58:31.759711
N11584C,material_possessions,6.7,2025-05-23T16:58:31.759730
N11584C,success_perception,6.5,2025-05-23T16:58:31.759749
N11584C,relative_status,6.3,2025-05-23T16:58:31.759767
N11584C,economic_comfort,5.9,2025-05-23T16:58:31.759785
N11584C,privilege_score,8.2,2025-05-23T16:58:31.759803
N11584C,elite_access,4.2,2025-05-23T16:58:31.759820
N11584C,public_image,8.3,2025-05-23T16:58:31.759838
N11584C,overall_life_score,5.1,2025-05-23T16:58:31.759862
N11584C,social_ladder_step,6.4,2025-05-23T16:58:31.759881
N11584C,top_percentile,6.2,2025-05-23T16:58:31.759899
N11584C,education_power,7.3,2025-05-23T16:58:31.759917
N11584C,access_privilege,4.9,2025-05-23T16:58:31.759935
N11584C,home_quality,7.2,2025-05-23T16:58:31.759953
N11584C,wardrobe_status,8.9,2025-05-23T16:58:31.759971
N11584C,financial_headroom,5.2,2025-05-23T16:58:31.759989
N11584C,career_options,6.9,2025-05-23T16:58:31.760007
N11584C,cultural_capital,5.9,2025-05-23T16:58:31.760028
N11584C,social_confidence,7.1,2025-05-23T16:58:31.760046
N11584C,family_status,6.7,2025-05-23T16:58:31.760064
N11584C,visibility_score,6.0,2025-05-23T16:58:31.760082
N11584C,peer_comparison,7.6,2025-05-23T16:58:31.760100
N11614R,ladder_standard,8.5,2025-05-23T16:58:31.760166
N11614R,status_rating,6.5,2025-05-23T16:58:31.760188
N11614R,economic_position,7.1,2025-05-23T16:58:31.760209
N11614R,social_rank,5.3,2025-05-23T16:58:31.760229
N11614R,life_success,5.6,2025-05-23T16:58:31.760248
